开盘时间,开盘价,最高价,最低价,收盘价,成交量,收盘时间,成交额,成交笔数,主动买入成交量,主动买入成交额
2024-02-22 16:17:00,3004.64000000,3007.59000000,3004.63000000,3006.90000000,838.67700000,1708589879999,2521704.79790700,1179,387.82570000,1165941.01957600
2024-02-22 16:18:00,3006.89000000,3010.78000000,3006.89000000,3010.77000000,270.61070000,1708589939999,814387.63149000,584,197.97020000,595760.22815300
2024-02-22 16:19:00,3010.77000000,3011.17000000,3007.07000000,3010.38000000,914.67990000,1708589999999,2752712.24321600,1310,466.59110000,1403816.88157200
2024-02-22 16:20:00,3010.38000000,3012.60000000,3009.45000000,3010.60000000,446.37710000,1708590059999,1344256.22910800,887,286.45970000,862619.09117200
2024-02-22 16:21:00,3010.60000000,3012.42000000,3008.25000000,3012.41000000,559.46210000,1708590119999,1684131.70734600,1215,236.09100000,710739.86389600
2024-02-22 16:22:00,3012.42000000,3014.19000000,3012.41000000,3014.18000000,1314.17600000,1708590179999,3960076.88252700,798,863.08870000,2600681.97021900
2024-02-22 16:23:00,3014.18000000,3014.19000000,3009.86000000,3010.19000000,1067.34800000,1708590239999,3215961.41907800,1449,144.45910000,435033.95518200
2024-02-22 16:24:00,3010.19000000,3010.19000000,3006.89000000,3007.16000000,463.53820000,1708590299999,1394447.20843700,609,106.80370000,321263.65419400
2024-02-22 16:25:00,3007.15000000,3007.16000000,3003.20000000,3004.97000000,538.90910000,1708590359999,1619540.26868700,877,169.37790000,508971.51658700
2024-02-22 16:26:00,3004.96000000,3004.97000000,3001.75000000,3004.00000000,498.13920000,1708590419999,1495882.10681000,743,154.87800000,465073.24195700
2024-02-22 16:27:00,3004.00000000,3007.78000000,3000.00000000,3000.09000000,952.06570000,1708590479999,2861080.72991200,1331,282.65510000,849346.95743400
2024-02-22 16:28:00,3000.08000000,3001.00000000,2995.34000000,2998.81000000,1284.78510000,1708590539999,3852173.94311600,2291,715.85030000,2146176.55147700
2024-02-22 16:29:00,2998.81000000,3005.80000000,2998.80000000,3005.15000000,245.18590000,1708590599999,736177.64488400,1066,153.58430000,461158.09055700
2024-02-22 16:30:00,3005.15000000,3005.15000000,3000.59000000,3000.69000000,761.73270000,1708590659999,2287212.41773300,1378,230.09940000,690922.56720100
2024-02-22 16:31:00,3000.69000000,3001.78000000,2999.50000000,3001.20000000,362.69520000,1708590719999,1088180.42294400,866,202.19590000,606606.83621000
2024-02-22 16:32:00,3001.21000000,3001.35000000,2995.60000000,2997.15000000,650.09120000,1708590779999,1948321.20759400,1336,193.75830000,580613.35756500
2024-02-22 16:33:00,2997.15000000,2997.34000000,2994.47000000,2996.24000000,345.28980000,1708590839999,1034459.78198300,806,120.66930000,361502.60950300
2024-02-22 16:34:00,2996.24000000,3000.80000000,2996.24000000,2999.59000000,339.41650000,1708590899999,1017952.77252900,963,201.21260000,603416.57798200
2024-02-22 16:35:00,2999.59000000,3003.36000000,2999.58000000,3001.46000000,395.50470000,1708590959999,1187340.53955700,703,220.04860000,660558.19869600
2024-02-22 16:36:00,3001.45000000,3003.84000000,3000.32000000,3003.83000000,619.00330000,1708591019999,1858248.20200100,1441,241.63760000,725507.74876900
2024-02-22 16:37:00,3003.83000000,3008.24000000,3003.83000000,3008.00000000,458.69020000,1708591079999,1379275.92359000,1093,332.52210000,999917.79321500
2024-02-22 16:38:00,3008.00000000,3010.00000000,3007.21000000,3008.97000000,448.56930000,1708591139999,1349638.02187300,950,294.07670000,884797.96668500
2024-02-22 16:39:00,3008.96000000,3011.86000000,3008.29000000,3011.85000000,612.79530000,1708591199999,1844453.05572400,922,467.92830000,1408413.33885500
2024-02-22 16:40:00,3011.86000000,3018.71000000,3011.59000000,3016.99000000,1456.63190000,1708591259999,4391764.56812500,2266,1031.93820000,3111047.25146600
2024-02-22 16:41:00,3016.99000000,3017.73000000,3012.21000000,3013.69000000,888.54460000,1708591319999,2679170.88536400,1767,422.53360000,1273977.25474100
2024-02-22 16:42:00,3013.68000000,3014.79000000,3010.54000000,3011.05000000,711.20190000,1708591379999,2142708.37002100,1596,378.61680000,1140709.72013200
2024-02-22 16:43:00,3011.05000000,3012.52000000,3011.05000000,3011.87000000,243.01020000,1708591439999,731884.16118300,1015,98.34520000,296162.72758500
